Transaction_ID,Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,hour,day_of_week
TXN_8643,541.19,ATM Withdrawal,1155.99,Mobile,New York,Travel,0,9,301.39,3,Discover,49,3016.1,OTP,0.1751,0,0,23,Wednesday
TXN_1606,16.57,ATM Withdrawal,73320.37,Mobile,Tokyo,Clothing,1,11,357.47,4,Mastercard,23,1014.99,OTP,0.0362,0,1,8,Monday
TXN_7923,120.62,Bank Transfer,67128.96,Laptop,New York,Groceries,0,3,315.38,2,Visa,190,689.12,PIN,0.5386,0,0,20,Monday
TXN_28093,225.15,POS,34040.29,Laptop,Mumbai,Clothing,0,14,462.59,4,Amex,220,2132.01,OTP,0.8833,0,1,4,Friday
TXN_31766,1.75,ATM Withdrawal,21779.18,Tablet,London,Electronics,0,2,182.91,0,Mastercard,129,7.57,Password,0.3788,1,0,19,Thursday
TXN_22851,24.93,Bank Transfer,2554.37,Laptop,New York,Groceries,0,5,136.56,1,Amex,119,2784.69,Password,0.59,0,0,12,Saturday
TXN_9670,5.11,POS,83689.04,Laptop,Tokyo,Electronics,0,9,99.32,4,Amex,171,2325.58,PIN,0.2796,0,1,16,Thursday
TXN_1405,99.84,POS,86187.38,Laptop,London,Clothing,0,9,375.42,3,Mastercard,205,1534.57,Biometric,0.6198,0,0,7,Wednesday
TXN_12193,128.76,Bank Transfer,23060.66,Mobile,London,Electronics,0,5,383.35,1,Mastercard,73,2127.57,PIN,0.3205,1,0,8,Tuesday
TXN_6287,66.38,Bank Transfer,52071.74,Laptop,Sydney,Electronics,0,6,225.43,4,Mastercard,124,4221.82,Password,0.3766,1,1,23,Sunday
TXN_41751,23.59,Bank Transfer,80850.16,Laptop,New York,Clothing,0,13,418.38,2,Visa,42,4338.58,PIN,0.2598,0,0,1,Wednesday
TXN_14949,30.91,Online,30623.15,Mobile,Sydney,Groceries,0,10,130.88,0,Amex,115,895.66,OTP,0.0398,1,0,23,Wednesday
TXN_40784,54.03,ATM Withdrawal,86874.15,Tablet,New York,Electronics,0,13,11.82,1,Discover,226,3858.0,OTP,0.4819,0,0,23,Saturday
TXN_13855,65.06,POS,99756.77,Mobile,New York,Clothing,0,2,94.4,3,Discover,106,1093.74,Biometric,0.6594,0,0,6,Saturday
TXN_5903,74.04,ATM Withdrawal,15757.87,Tablet,Mumbai,Groceries,1,3,62.6,1,Amex,227,3245.78,PIN,0.8094,1,0,9,Thursday
TXN_7546,45.12,Online,39436.03,Tablet,London,Travel,0,12,138.63,1,Visa,50,3938.26,PIN,0.5567,0,0,7,Thursday
TXN_12491,195.79,Bank Transfer,52342.99,Mobile,New York,Restaurants,0,7,325.96,4,Discover,43,1057.02,Password,0.9116,0,1,2,Sunday
TXN_26704,59.14,POS,1626.78,Mobile,Sydney,Groceries,0,11,459.56,0,Mastercard,171,498.45,Password,0.8176,0,0,3,Tuesday
TXN_35928,5.62,Online,4320.76,Laptop,Sydney,Restaurants,0,14,126.26,1,Amex,12,697.66,Biometric,0.0429,0,0,6,Monday
TXN_47543,73.63,ATM Withdrawal,88795.85,Laptop,Sydney,Clothing,0,6,108.04,1,Visa,143,4400.44,Password,0.9534,0,1,11,Monday
TXN_29209,46.8,Bank Transfer,45119.71,Laptop,New York,Electronics,0,12,134.08,0,Mastercard,205,650.16,Biometric,0.034,0,0,18,Thursday
TXN_17791,144.64,Online,91574.41,Tablet,Mumbai,Clothing,0,14,359.08,0,Mastercard,130,456.96,PIN,0.4038,1,0,6,Monday
TXN_23157,66.34,Bank Transfer,37441.7,Tablet,London,Clothing,0,13,58.01,2,Amex,151,239.48,PIN,0.7099,0,0,5,Monday
TXN_31853,7.72,POS,81270.27,Mobile,Mumbai,Restaurants,0,11,208.64,3,Visa,233,812.1,PIN,0.5564,1,0,18,Wednesday
TXN_39088,177.91,Online,25612.55,Tablet,Tokyo,Travel,0,4,345.99,2,Amex,16,959.41,PIN,0.9358,0,1,13,Friday
TXN_16513,11.79,Online,49475.43,Tablet,Tokyo,Restaurants,0,4,258.22,0,Visa,41,2715.49,Password,0.55,0,0,14,Tuesday
TXN_9857,18.28,ATM Withdrawal,51863.35,Laptop,London,Groceries,0,8,338.01,3,Visa,118,1772.58,Password,0.2515,0,0,9,Wednesday
TXN_826,12.23,Online,4469.22,Laptop,New York,Groceries,0,2,430.5,4,Mastercard,223,1934.61,Password,0.8074,1,1,21,Friday
TXN_48600,8.31,Online,29654.98,Laptop,Tokyo,Restaurants,0,14,75.34,1,Discover,93,3130.59,Password,0.4175,0,0,9,Monday
TXN_41518,78.47,Online,71225.06,Laptop,Mumbai,Restaurants,0,8,321.47,3,Discover,165,4325.77,Biometric,0.6555,0,0,10,Sunday
TXN_3991,95.89,POS,99868.29,Laptop,Tokyo,Restaurants,0,6,141.25,1,Visa,117,311.7,Password,0.5835,0,0,22,Friday
TXN_11946,216.17,Bank Transfer,19316.65,Tablet,Tokyo,Travel,1,8,51.93,4,Amex,218,3178.03,PIN,0.5381,0,1,0,Monday
TXN_23095,223.1,Online,8522.87,Laptop,London,Restaurants,0,1,197.01,0,Discover,13,2081.48,Password,0.499,0,0,5,Saturday
TXN_26349,137.2,Online,87039.89,Tablet,London,Groceries,0,1,150.48,1,Discover,114,3933.53,OTP,0.4385,1,0,3,Saturday
TXN_44504,5.39,Online,79996.33,Mobile,New York,Groceries,0,7,154.85,0,Discover,90,3322.15,Password,0.06,0,0,19,Saturday
TXN_24313,3.06,ATM Withdrawal,58330.06,Mobile,Sydney,Travel,0,7,396.09,4,Discover,139,2765.61,PIN,0.2449,0,1,18,Monday
TXN_6993,60.85,POS,41170.84,Laptop,New York,Electronics,0,8,461.74,3,Discover,127,2611.07,PIN,0.1854,0,0,0,Sunday
TXN_43200,18.9,Bank Transfer,39739.69,Laptop,Sydney,Clothing,0,2,294.51,1,Visa,87,4204.86,PIN,0.665,0,0,10,Tuesday
TXN_170,63.7,ATM Withdrawal,1826.13,Laptop,Mumbai,Clothing,0,10,98.56,0,Mastercard,110,3243.96,Password,0.4099,0,0,11,Saturday
TXN_30617,0.6,ATM Withdrawal,64720.44,Mobile,New York,Electronics,0,3,437.39,3,Mastercard,231,1458.24,PIN,0.3393,1,0,3,Wednesday
TXN_46798,56.78,Online,90706.71,Tablet,Sydney,Groceries,0,13,351.89,2,Visa,122,2274.85,OTP,0.7281,1,0,15,Thursday
TXN_9443,94.14,Online,73753.89,Laptop,Mumbai,Travel,0,9,232.13,2,Mastercard,165,1730.84,OTP,0.0099,0,0,19,Wednesday
TXN_5480,210.23,ATM Withdrawal,32141.01,Laptop,London,Restaurants,0,7,263.43,0,Mastercard,188,2524.83,OTP,0.6446,0,0,5,Friday
TXN_47001,116.98,Bank Transfer,68057.09,Mobile,Mumbai,Electronics,0,13,264.54,2,Visa,162,3244.19,PIN,0.8788,0,1,5,Thursday
TXN_23427,100.53,Bank Transfer,53771.11,Tablet,New York,Travel,1,11,187.09,1,Amex,204,1251.56,Biometric,0.1729,0,0,11,Tuesday
TXN_41978,206.93,Online,54564.95,Mobile,Tokyo,Electronics,0,4,93.42,3,Discover,116,3397.21,OTP,0.9777,0,1,3,Thursday
TXN_42447,156.34,Bank Transfer,54019.64,Tablet,Mumbai,Travel,0,12,411.15,3,Visa,33,4231.14,Biometric,0.2988,0,0,8,Thursday
TXN_32652,101.79,Online,46123.95,Mobile,Sydney,Travel,0,3,175.67,0,Mastercard,68,911.04,Biometric,0.3402,0,0,13,Sunday
TXN_41900,172.69,ATM Withdrawal,90190.79,Laptop,Tokyo,Electronics,0,11,205.61,2,Mastercard,19,2423.13,PIN,0.0242,0,0,10,Saturday
TXN_49124,38.84,POS,70467.93,Mobile,New York,Electronics,0,11,166.72,3,Amex,142,4938.36,Password,0.9751,0,1,16,Sunday
TXN_3348,39.01,ATM Withdrawal,93808.59,Mobile,Tokyo,Restaurants,0,7,419.87,1,Amex,37,2085.15,Password,0.1676,0,0,11,Tuesday
TXN_29169,11.28,POS,68163.84,Tablet,New York,Electronics,0,3,178.28,2,Mastercard,42,4092.02,PIN,0.8106,0,0,4,Monday
TXN_26919,138.06,POS,89526.68,Tablet,Sydney,Groceries,0,6,283.97,0,Discover,82,370.3,Biometric,0.6849,0,0,5,Tuesday
TXN_49505,112.14,ATM Withdrawal,43976.61,Tablet,Sydney,Restaurants,0,5,34.6,4,Amex,157,4706.03,PIN,0.0592,1,1,19,Sunday
TXN_2910,4.39,ATM Withdrawal,99881.81,Mobile,London,Restaurants,0,6,214.08,2,Discover,79,503.12,OTP,0.3198,0,0,17,Tuesday
TXN_38530,210.48,Online,17410.11,Tablet,Mumbai,Restaurants,1,3,469.97,0,Discover,179,776.22,Password,0.7449,1,0,11,Monday
TXN_48690,45.18,Online,83235.86,Laptop,London,Restaurants,0,14,79.48,2,Discover,134,4169.49,Password,0.5896,0,0,18,Thursday
TXN_8144,36.05,POS,51850.99,Laptop,Mumbai,Electronics,0,7,452.09,3,Discover,1,3319.69,PIN,0.8018,0,0,19,Saturday
TXN_42848,0.5,POS,67154.03,Laptop,New York,Restaurants,0,12,216.96,0,Mastercard,112,394.46,Biometric,0.2249,0,0,21,Friday
TXN_49515,406.31,Bank Transfer,40432.68,Mobile,Mumbai,Electronics,0,6,339.44,1,Visa,1,1936.3,PIN,0.2862,0,0,12,Thursday
TXN_49185,32.64,POS,51158.72,Mobile,London,Clothing,0,11,41.86,4,Amex,121,3148.33,PIN,0.8511,1,1,1,Friday
TXN_14891,55.98,POS,75173.25,Tablet,Sydney,Restaurants,0,13,217.62,0,Visa,195,574.34,Biometric,0.4683,1,0,0,Saturday
TXN_11701,119.76,ATM Withdrawal,98924.72,Tablet,Mumbai,Travel,0,3,364.29,3,Visa,88,1519.44,Password,0.8529,0,1,11,Tuesday
TXN_8376,773.02,POS,37225.64,Mobile,Sydney,Clothing,0,9,136.78,4,Mastercard,187,3752.45,Password,0.0408,0,1,15,Wednesday
TXN_6714,142.54,POS,75692.87,Tablet,New York,Travel,0,10,150.56,3,Visa,46,1902.12,Biometric,0.8198,1,0,11,Thursday
TXN_39745,1.25,Online,98072.37,Tablet,Mumbai,Travel,0,2,233.94,3,Discover,203,4991.58,PIN,0.5373,1,0,5,Thursday
TXN_25076,32.87,ATM Withdrawal,71628.53,Tablet,Mumbai,Travel,0,6,422.81,4,Visa,46,3672.94,OTP,0.7658,0,1,3,Monday
TXN_36605,24.26,Bank Transfer,6341.93,Laptop,New York,Travel,0,12,137.54,3,Mastercard,46,2741.07,PIN,0.5084,0,0,18,Thursday
TXN_30037,107.88,POS,10595.03,Tablet,London,Electronics,0,1,149.69,3,Mastercard,207,1797.58,Biometric,0.3365,0,0,16,Sunday
TXN_29162,99.47,Bank Transfer,17147.06,Tablet,Tokyo,Clothing,0,14,443.88,4,Visa,106,4584.77,Biometric,0.6003,1,1,22,Sunday
TXN_602,12.99,Bank Transfer,73262.86,Tablet,London,Travel,0,7,482.96,0,Amex,187,4794.87,Biometric,0.8265,1,0,4,Thursday
TXN_5998,123.15,Online,9188.06,Laptop,London,Groceries,0,8,304.08,3,Visa,211,4756.83,Password,0.1848,0,0,19,Thursday
TXN_7477,71.64,Online,59516.6,Laptop,London,Electronics,0,12,287.15,0,Mastercard,129,3679.56,PIN,0.7918,0,0,11,Sunday
TXN_3,155.69,Online,27988.1,Tablet,London,Travel,1,14,327.74,2,Amex,128,1626.62,Biometric,0.5924,0,0,23,Monday
TXN_23505,11.82,Bank Transfer,4818.67,Laptop,Sydney,Groceries,0,12,476.03,3,Amex,112,337.06,PIN,0.2154,1,0,19,Wednesday
TXN_18368,72.74,Online,37150.31,Mobile,Tokyo,Clothing,1,11,477.24,3,Visa,29,1368.23,Biometric,0.9917,0,1,6,Saturday
TXN_18016,153.53,ATM Withdrawal,78343.53,Tablet,Sydney,Electronics,1,9,199.99,0,Discover,46,1310.27,Biometric,0.2035,1,0,7,Tuesday
TXN_38101,6.57,ATM Withdrawal,29650.07,Laptop,Sydney,Travel,0,10,319.13,3,Visa,165,2606.65,PIN,0.9905,0,1,16,Monday
TXN_25379,0.6,Bank Transfer,52878.89,Tablet,Mumbai,Clothing,0,4,349.79,2,Amex,37,2082.0,PIN,0.0704,0,0,17,Monday
TXN_18419,138.66,ATM Withdrawal,73135.87,Mobile,London,Clothing,0,4,56.2,1,Amex,188,399.39,Biometric,0.4796,0,0,2,Saturday
TXN_47462,203.54,POS,64184.12,Laptop,New York,Restaurants,0,7,423.02,4,Discover,215,3825.2,Password,0.4645,0,1,1,Thursday
TXN_15164,38.85,Online,85730.54,Tablet,Sydney,Clothing,0,11,392.93,4,Amex,38,1477.59,Biometric,0.4973,0,1,13,Monday
TXN_39732,296.28,POS,13029.39,Mobile,Tokyo,Travel,0,5,161.28,1,Discover,159,4306.49,Password,0.6834,1,0,15,Saturday
TXN_42930,80.84,Online,63547.72,Laptop,Mumbai,Clothing,0,10,219.29,4,Amex,126,4439.36,PIN,0.4698,0,1,23,Wednesday
TXN_26094,2.92,Online,16962.4,Laptop,New York,Groceries,0,7,134.1,0,Mastercard,235,1424.57,Password,0.0977,0,0,7,Wednesday
TXN_9757,277.23,ATM Withdrawal,6190.83,Mobile,Tokyo,Clothing,1,4,401.67,3,Amex,49,1593.43,PIN,0.9073,0,1,17,Friday
TXN_3393,7.05,Bank Transfer,61101.2,Mobile,Tokyo,Travel,0,14,164.73,3,Mastercard,97,2682.4,PIN,0.8095,0,0,0,Saturday
TXN_5176,163.69,ATM Withdrawal,47166.25,Laptop,New York,Travel,0,2,494.83,0,Discover,44,3451.22,Biometric,0.5603,1,0,5,Monday
TXN_49060,151.69,Bank Transfer,54378.63,Tablet,Tokyo,Groceries,0,1,208.78,3,Mastercard,74,2620.09,Password,0.4223,0,0,14,Monday
TXN_466,24.03,POS,46887.5,Tablet,Mumbai,Clothing,0,13,384.12,3,Visa,79,1737.57,OTP,0.5071,0,0,19,Sunday
TXN_32592,5.58,ATM Withdrawal,66490.38,Laptop,New York,Restaurants,0,9,80.38,2,Amex,182,164.67,OTP,0.0089,0,0,8,Sunday
TXN_24419,31.84,Online,59197.27,Tablet,Mumbai,Electronics,0,12,335.19,4,Mastercard,231,1258.13,Biometric,0.4484,0,1,20,Wednesday
TXN_28046,28.34,POS,70362.6,Laptop,Tokyo,Clothing,0,9,274.03,1,Discover,188,2721.4,Password,0.2923,0,0,19,Saturday
TXN_47473,11.68,ATM Withdrawal,87190.19,Tablet,New York,Electronics,0,9,392.87,4,Discover,144,1604.53,Password,0.664,1,1,2,Sunday
TXN_30553,174.05,ATM Withdrawal,21392.7,Mobile,Mumbai,Clothing,0,11,39.08,0,Discover,187,4740.9,OTP,0.8138,0,0,11,Friday
TXN_13784,600.19,POS,72919.29,Laptop,New York,Restaurants,0,11,175.16,1,Amex,35,4489.89,PIN,0.499,1,0,0,Monday
TXN_15144,142.03,Bank Transfer,38651.24,Mobile,London,Groceries,0,2,294.03,1,Amex,198,3834.87,PIN,0.0568,0,0,14,Monday
TXN_5301,27.86,POS,3252.41,Mobile,New York,Clothing,0,5,146.98,2,Discover,118,1087.85,Password,0.3917,1,0,4,Monday
TXN_16813,116.99,ATM Withdrawal,25370.51,Tablet,New York,Electronics,1,2,433.12,3,Mastercard,217,2473.0,PIN,0.65,1,0,18,Friday
TXN_49553,94.67,POS,96913.45,Mobile,New York,Restaurants,0,8,173.52,2,Amex,169,3224.05,Biometric,0.9382,0,1,14,Thursday
TXN_4338,23.02,POS,94970.44,Mobile,New York,Electronics,0,9,51.49,2,Visa,91,2296.98,PIN,0.5184,1,0,23,Saturday
TXN_8523,43.81,Online,57314.68,Laptop,New York,Travel,0,2,350.31,1,Amex,3,4493.9,Password,0.8566,0,1,16,Monday
TXN_47805,3.92,Online,88917.82,Tablet,London,Groceries,0,4,406.89,4,Visa,236,3750.56,PIN,0.8185,1,1,2,Sunday
TXN_11766,4.72,Bank Transfer,5633.53,Laptop,Tokyo,Travel,0,13,15.38,0,Visa,95,1527.3,Password,0.9423,0,1,5,Thursday
TXN_11820,7.06,Online,64770.69,Laptop,Sydney,Electronics,0,9,257.66,1,Discover,59,2601.51,OTP,0.1343,1,0,0,Friday
TXN_44823,66.12,Bank Transfer,95294.42,Laptop,Mumbai,Electronics,0,8,358.3,3,Discover,43,893.97,OTP,0.1581,0,0,12,Monday
TXN_7198,157.16,Online,39120.76,Tablet,Tokyo,Clothing,0,13,339.71,4,Visa,186,1442.34,OTP,0.1817,0,1,8,Tuesday
TXN_29010,63.13,Online,71480.45,Laptop,Tokyo,Electronics,0,12,396.89,4,Amex,67,2674.81,Password,0.601,0,1,18,Friday
TXN_11955,21.92,POS,63433.08,Tablet,New York,Clothing,1,12,130.47,0,Visa,94,4546.99,Biometric,0.7827,0,0,1,Sunday
TXN_906,41.52,POS,51211.22,Tablet,Mumbai,Clothing,0,4,139.09,2,Amex,217,1748.08,OTP,0.8978,1,1,20,Wednesday
TXN_8345,71.04,Online,2973.0,Laptop,London,Travel,0,6,265.47,0,Amex,222,4809.89,PIN,0.3783,0,0,7,Wednesday
TXN_33908,36.48,POS,75029.39,Mobile,Sydney,Travel,0,8,473.67,4,Visa,12,2839.3,PIN,0.1549,0,1,13,Thursday
TXN_13868,97.97,Online,74197.57,Tablet,Sydney,Groceries,0,9,420.92,0,Mastercard,96,1188.88,PIN,0.6793,0,0,5,Friday
TXN_26703,19.31,POS,9137.18,Tablet,New York,Electronics,0,13,322.63,0,Amex,217,3016.64,Biometric,0.4409,0,0,7,Saturday
TXN_36658,48.03,Online,36405.42,Laptop,Tokyo,Travel,0,7,468.16,0,Visa,203,1497.12,Password,0.0996,1,0,16,Friday
TXN_20857,11.01,Bank Transfer,96813.18,Tablet,New York,Electronics,0,2,445.69,1,Amex,129,3451.09,Biometric,0.2371,0,0,11,Friday
TXN_37537,40.76,POS,26426.36,Laptop,London,Travel,1,4,346.69,0,Discover,20,531.35,PIN,0.1598,0,0,17,Thursday
TXN_41495,32.4,POS,76577.91,Mobile,Tokyo,Electronics,0,5,49.32,0,Visa,197,291.36,Biometric,0.9005,0,1,15,Thursday
TXN_29904,38.6,POS,990.47,Tablet,Tokyo,Groceries,0,11,208.75,3,Mastercard,232,1358.79,Password,0.7449,1,0,9,Wednesday
TXN_35410,70.11,ATM Withdrawal,84787.47,Tablet,London,Travel,0,1,473.09,0,Visa,17,357.53,Biometric,0.7035,1,0,13,Friday
TXN_35637,21.38,Online,47126.98,Tablet,Sydney,Electronics,0,3,149.87,2,Mastercard,93,4743.31,PIN,0.6359,0,0,2,Saturday
TXN_38718,78.7,Bank Transfer,27980.19,Tablet,New York,Travel,1,3,130.11,2,Mastercard,115,4938.01,Password,0.9427,0,1,20,Sunday
TXN_36350,32.33,ATM Withdrawal,37227.72,Tablet,New York,Electronics,0,3,143.75,3,Mastercard,130,510.02,Biometric,0.8816,0,1,7,Thursday
TXN_49640,7.09,Bank Transfer,73810.2,Tablet,Sydney,Restaurants,1,4,303.62,4,Visa,145,1583.42,Password,0.9644,0,1,17,Saturday
TXN_7590,23.37,ATM Withdrawal,94684.39,Tablet,New York,Travel,0,8,287.64,1,Discover,125,1957.28,PIN,0.838,1,0,4,Saturday
TXN_19914,198.62,POS,42430.7,Laptop,Tokyo,Restaurants,0,9,197.45,4,Discover,154,3793.33,Biometric,0.7799,1,1,20,Sunday
TXN_11611,131.08,Bank Transfer,4092.0,Tablet,Mumbai,Clothing,0,1,443.65,1,Visa,196,4002.88,PIN,0.1433,1,0,23,Friday
TXN_25420,46.31,Bank Transfer,87729.59,Mobile,Sydney,Electronics,1,12,283.47,3,Mastercard,192,1912.19,Biometric,0.8014,0,0,7,Tuesday
TXN_43495,51.69,ATM Withdrawal,76518.64,Mobile,London,Travel,0,12,489.2,1,Visa,118,4630.5,Biometric,0.789,0,0,23,Saturday
TXN_32587,124.7,ATM Withdrawal,28938.22,Tablet,Mumbai,Electronics,0,4,355.82,1,Discover,89,4868.36,PIN,0.3408,0,0,20,Sunday
TXN_22680,90.55,POS,51709.38,Mobile,Mumbai,Electronics,0,12,77.41,3,Visa,130,4465.81,PIN,0.414,1,0,4,Sunday
TXN_24378,82.18,POS,64692.55,Laptop,New York,Clothing,0,2,69.44,0,Mastercard,47,3272.83,Password,0.2505,0,0,2,Saturday
TXN_38441,71.14,Bank Transfer,64666.91,Laptop,Tokyo,Groceries,1,14,63.13,0,Discover,59,4793.14,PIN,0.0153,0,0,21,Thursday
TXN_17999,151.74,ATM Withdrawal,25358.02,Tablet,New York,Travel,0,7,80.33,1,Discover,102,3453.78,Password,0.3766,0,0,10,Monday
TXN_12437,197.69,Bank Transfer,14276.55,Mobile,Mumbai,Restaurants,1,5,427.86,1,Amex,89,2610.78,Password,0.1806,0,0,17,Thursday
TXN_27644,134.23,Bank Transfer,44938.82,Laptop,Tokyo,Restaurants,0,11,274.5,3,Mastercard,181,2878.78,Biometric,0.977,1,1,9,Monday
TXN_11589,15.03,Online,20480.22,Tablet,Mumbai,Electronics,0,4,308.71,0,Discover,166,3667.32,PIN,0.3744,0,0,16,Tuesday
TXN_31829,44.53,ATM Withdrawal,66212.98,Laptop,New York,Electronics,0,2,310.84,0,Mastercard,159,2931.37,Biometric,0.9201,0,1,11,Thursday
TXN_25974,150.22,Online,25995.33,Laptop,Tokyo,Electronics,0,14,68.15,4,Mastercard,41,1178.94,Password,0.2814,0,1,10,Sunday
TXN_37530,20.35,POS,54512.64,Laptop,London,Electronics,0,2,483.5,1,Amex,12,4907.52,OTP,0.7773,0,0,11,Sunday
TXN_12409,27.57,POS,12906.73,Laptop,Sydney,Travel,0,2,442.31,3,Discover,85,3261.8,Biometric,0.249,0,0,7,Monday
TXN_47353,22.34,ATM Withdrawal,4631.38,Laptop,New York,Travel,0,4,239.53,4,Amex,41,4358.4,Biometric,0.6631,1,1,22,Tuesday
TXN_47391,114.25,Bank Transfer,88298.56,Mobile,Sydney,Clothing,0,6,167.83,4,Mastercard,54,3421.39,Biometric,0.1566,0,1,20,Friday
TXN_28622,38.04,Bank Transfer,71614.27,Laptop,Sydney,Electronics,0,8,95.98,3,Mastercard,23,4724.73,Biometric,0.9526,0,1,13,Sunday
TXN_48256,105.57,POS,42600.29,Tablet,Mumbai,Electronics,0,8,205.66,3,Amex,141,3411.78,Password,0.8288,0,0,23,Monday
TXN_21687,69.75,Online,67109.36,Mobile,London,Clothing,0,12,80.5,4,Visa,11,538.3,PIN,0.6913,1,1,8,Wednesday
TXN_49902,108.48,Bank Transfer,32050.54,Laptop,Mumbai,Travel,0,9,343.23,2,Mastercard,39,1292.18,PIN,0.2034,1,0,21,Thursday
TXN_9762,172.03,POS,56303.02,Tablet,London,Restaurants,0,7,103.14,1,Visa,28,1577.25,OTP,0.0045,1,0,6,Thursday
TXN_38775,68.26,Bank Transfer,7989.1,Mobile,Sydney,Electronics,0,1,141.3,4,Mastercard,75,3579.46,PIN,0.1844,0,1,9,Monday
TXN_29142,19.89,POS,24354.34,Laptop,Tokyo,Travel,0,8,159.0,3,Visa,15,4000.2,Biometric,0.4576,0,0,10,Tuesday
TXN_31691,75.5,ATM Withdrawal,39237.34,Mobile,Mumbai,Restaurants,0,8,152.51,0,Visa,162,4598.43,PIN,0.9054,1,1,18,Monday
TXN_4692,12.26,POS,23488.73,Tablet,Tokyo,Electronics,1,10,412.78,4,Amex,192,681.72,OTP,0.3659,0,1,8,Wednesday
TXN_34175,307.44,Online,84416.91,Laptop,Mumbai,Groceries,0,3,221.88,0,Mastercard,144,4896.15,Biometric,0.5694,0,0,2,Thursday
TXN_36489,49.18,Bank Transfer,74808.15,Tablet,New York,Electronics,1,3,276.44,0,Discover,168,2309.47,Biometric,0.223,0,0,17,Friday
TXN_34966,401.2,POS,79216.05,Laptop,New York,Electronics,0,3,67.65,0,Mastercard,214,3620.2,PIN,0.7915,1,0,5,Thursday
TXN_948,5.6,ATM Withdrawal,53681.1,Laptop,Tokyo,Clothing,0,13,293.14,0,Mastercard,126,1768.99,Password,0.5798,0,0,5,Tuesday
TXN_33406,173.33,ATM Withdrawal,35033.5,Laptop,Tokyo,Travel,0,10,420.49,3,Visa,154,29.77,OTP,0.7975,1,0,21,Saturday
TXN_2014,201.08,Online,64079.23,Laptop,London,Electronics,0,2,228.91,2,Amex,95,1254.73,Biometric,0.1345,0,0,21,Friday
TXN_37224,14.15,ATM Withdrawal,32497.47,Tablet,Tokyo,Electronics,0,3,314.1,1,Amex,73,207.36,OTP,0.0546,0,0,19,Wednesday
TXN_46855,211.51,Bank Transfer,63751.84,Tablet,Mumbai,Electronics,0,4,78.54,3,Mastercard,142,1807.87,PIN,0.9496,0,1,12,Wednesday
TXN_29474,89.39,POS,86014.54,Laptop,New York,Clothing,0,7,315.73,0,Mastercard,120,3514.52,Biometric,0.0207,1,0,9,Friday
TXN_24227,76.53,POS,78832.67,Mobile,New York,Electronics,0,11,116.47,3,Amex,76,2001.48,OTP,0.6415,0,0,20,Sunday
TXN_15565,28.97,POS,23189.34,Laptop,Mumbai,Restaurants,0,6,333.94,4,Discover,156,1681.48,OTP,0.5473,0,1,6,Wednesday
TXN_32841,138.15,Online,58339.16,Tablet,Tokyo,Travel,0,12,195.83,2,Discover,206,2752.81,PIN,0.813,0,0,22,Wednesday
TXN_1249,340.58,Online,48143.33,Laptop,Sydney,Groceries,0,7,484.84,4,Mastercard,189,4003.55,OTP,0.5948,0,1,10,Tuesday
TXN_31951,109.3,ATM Withdrawal,80739.51,Laptop,Tokyo,Clothing,0,13,61.51,2,Mastercard,130,4399.17,Password,0.3652,0,0,21,Tuesday
TXN_47458,91.14,POS,55191.31,Mobile,Tokyo,Restaurants,0,5,454.56,3,Amex,151,2556.06,OTP,0.1048,0,0,18,Saturday
TXN_30865,296.67,ATM Withdrawal,1348.98,Tablet,Sydney,Clothing,0,9,315.07,1,Discover,110,4062.81,Biometric,0.101,0,0,9,Friday
TXN_4052,0.05,POS,57895.21,Laptop,New York,Electronics,0,1,377.42,0,Visa,158,442.28,Password,0.6225,0,0,15,Saturday
TXN_34462,92.95,ATM Withdrawal,4040.57,Mobile,New York,Travel,1,4,119.81,1,Discover,198,3127.73,PIN,0.4021,1,0,19,Wednesday
TXN_2598,76.94,Online,66057.61,Tablet,Sydney,Groceries,0,4,472.14,4,Discover,196,2365.04,OTP,0.2729,0,1,15,Sunday
TXN_39813,54.32,ATM Withdrawal,67780.66,Laptop,New York,Restaurants,0,11,376.2,0,Amex,6,850.14,Password,0.8107,1,0,21,Friday
TXN_46829,190.27,POS,20167.6,Tablet,Tokyo,Restaurants,0,3,50.72,4,Amex,16,4155.68,Password,0.3375,1,1,7,Saturday
TXN_27730,265.95,ATM Withdrawal,17566.14,Mobile,Tokyo,Travel,0,6,280.89,3,Discover,49,3574.58,Password,0.1894,0,0,20,Friday
TXN_32412,18.97,ATM Withdrawal,71030.17,Mobile,Tokyo,Groceries,0,5,172.83,1,Amex,204,316.16,PIN,0.2097,1,0,20,Saturday
TXN_13229,47.08,Bank Transfer,89402.93,Tablet,Tokyo,Electronics,0,5,452.54,1,Visa,6,3877.4,OTP,0.2978,0,0,19,Thursday
TXN_7224,24.69,POS,67638.23,Mobile,New York,Groceries,0,12,399.41,2,Amex,47,3558.25,Password,0.8927,1,1,11,Sunday
TXN_32228,237.43,Online,13980.59,Tablet,London,Groceries,0,1,138.18,4,Amex,38,4650.03,OTP,0.5343,0,1,17,Saturday
TXN_41780,40.07,POS,95321.89,Mobile,London,Travel,0,10,479.65,1,Mastercard,138,4482.68,Biometric,0.0913,0,0,15,Saturday
